City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Date
518,Quatre Cocos,MU,-20.2078,57.7625,77.09,83,69,13.58,light rain,2022-04-17 00:32:26
519,Berlevag,NO,70.8578,29.0864,37.2,89,100,32.08,overcast clouds,2022-04-17 00:32:26
520,Anloga,GH,5.7947,0.8973,82.33,78,68,10.83,broken clouds,2022-04-17 00:32:26
521,Arman,RU,59.7,150.1667,30.02,64,50,5.28,scattered clouds,2022-04-17 00:32:27
522,Kot Kapura,IN,30.5833,74.9,77.74,21,61,6.33,broken clouds,2022-04-17 00:31:03
523,Oktyabrskiy,RU,54.4815,53.471,33.04,86,100,4.61,overcast clouds,2022-04-17 00:32:27
524,Caiaponia,BR,-16.9567,-51.8103,62.33,64,5,6.62,clear sky,2022-04-17 00:32:28
525,Kruisfontein,ZA,-34.0033,24.7314,58.89,92,0,3.27,clear sky,2022-04-17 00:32:28
526,Axim,GH,4.8699,-2.2405,75.27,87,100,3.15,light rain,2022-04-17 00:32:28
527,Livingston,GB,55.9029,-3.5226,52.36,84,75,1.14,broken clouds,2022-04-17 00:32:29
528,Scarborough,GB,54.2797,-0.4044,52.92,84,100,7.0,overcast clouds,2022-04-17 00:30:31
529,Lerida,ES,41.6167,0.6167,59.2,70,0,5.75,clear sky,2022-04-17 00:32:29
530,Puerto Escondido,MX,15.85,-97.0667,86.83,66,75,9.22,broken clouds,2022-04-17 00:31:37
531,Port-Cartier,CA,50.0334,-66.8654,37.62,87,7,6.2,clear sky,2022-04-17 00:32:29
532,Vila,PT,42.0304,-8.1588,47.7,88,89,2.66,overcast clouds,2022-04-17 00:32:30
533,Chalchihuites,MX,23.4833,-103.8833,70.77,13,92,12.37,overcast clouds,2022-04-17 00:32:30
534,Columbia,US,34.0007,-81.0348,71.08,78,0,5.75,clear sky,2022-04-17 00:29:43
535,Taoudenni,ML,22.6783,-3.9836,75.36,22,0,13.06,clear sky,2022-04-17 00:32:31
536,Lugovoy,KZ,42.9472,72.7644,59.61,42,91,5.28,overcast clouds,2022-04-17 00:32:31
537,Hailey,US,43.5196,-114.3153,42.66,70,100,4.61,light intensity drizzle,2022-04-17 00:31:46
538,Labuhan,ID,-6.8844,112.2051,82.58,79,45,4.25,scattered clouds,2022-04-17 00:32:31
539,Helmbrechts,DE,50.2356,11.7159,33.19,85,6,1.99,clear sky,2022-04-17 00:32:32
540,Kouroussa,GN,10.65,-9.8833,80.11,63,67,6.13,moderate rain,2022-04-17 00:32:32
541,Alyangula,AU,-13.8483,136.4192,85.87,74,87,10.36,overcast clouds,2022-04-17 00:32:32
542,Rio Grande,BR,-32.035,-52.0986,60.94,74,70,9.95,broken clouds,2022-04-17 00:29:38
543,Tarsus,TR,36.9188,34.8784,51.67,61,93,2.91,overcast clouds,2022-04-17 00:32:33
544,Riyadh,SA,24.6877,46.7219,71.74,31,1,9.91,clear sky,2022-04-17 00:28:09
545,Ahuimanu,US,21.4447,-157.8378,83.91,83,75,18.41,moderate rain,2022-04-17 00:32:33
546,Luganville,VU,-15.5333,167.1667,84.9,70,68,5.35,broken clouds,2022-04-17 00:32:34
547,Longyearbyen,SJ,78.2186,15.6401,21.04,73,75,5.75,broken clouds,2022-04-17 00:32:34
548,Kamenka,RU,51.3223,42.7678,50.5,79,100,11.43,overcast clouds,2022-04-17 00:32:34
549,Sao Filipe,CV,14.8961,-24.4956,70.74,79,13,6.04,few clouds,2022-04-17 00:32:35
550,Tamugan,PH,7.2308,125.3764,76.44,79,63,0.74,broken clouds,2022-04-17 00:32:35
551,Henties Bay,NA,-22.116,14.2845,60.03,80,88,4.85,overcast clouds,2022-04-17 00:32:35
552,Singkang,MY,2.1006,102.7994,79.34,82,100,1.81,overcast clouds,2022-04-17 00:32:36
553,Kosonsoy,UZ,41.2561,71.5508,59.56,32,100,7.34,overcast clouds,2022-04-17 00:32:36
554,Tabory,RU,58.5198,64.5495,27.93,88,96,8.79,overcast clouds,2022-04-17 00:32:36
555,Kalabo,ZM,-14.97,22.6814,66.33,93,100,4.5,light rain,2022-04-17 00:32:37
556,Meiganga,CM,6.5167,14.3,70.45,77,1,0.87,light rain,2022-04-17 00:32:37
557,San Juan Evangelista,MX,17.9,-95.1333,85.44,56,7,13.33,clear sky,2022-04-17 00:32:37
558,Puerto Leguizamo,CO,-0.1934,-74.7819,74.77,94,92,0.96,heavy intensity rain,2022-04-17 00:32:38
559,Hirara,JP,24.8,125.2833,71.87,68,75,10.36,broken clouds,2022-04-17 00:32:38
560,Eqbaliyeh,IR,35.3022,51.5358,53.42,51,64,15.75,broken clouds,2022-04-17 00:32:38
561,Nybro,SE,56.7446,15.9071,38.25,69,100,4.72,overcast clouds,2022-04-17 00:32:39
562,Georgiyevka,KZ,43.0369,74.7114,53.64,66,0,8.95,clear sky,2022-04-17 00:32:39
563,Ormara,PK,25.2088,64.6357,79.66,88,4,4.54,clear sky,2022-04-17 00:32:39
564,Zhigansk,RU,66.7697,123.3711,11.62,97,99,13.58,overcast clouds,2022-04-17 00:32:40
565,Altay,CN,47.8667,88.1167,45.84,33,0,6.82,clear sky,2022-04-17 00:32:40
566,Tevaitoa,PF,-16.7833,-151.5,81.48,71,9,11.32,light rain,2022-04-17 00:32:40
567,Nhulunbuy,AU,-12.2333,136.7667,77.61,94,75,13.8,moderate rain,2022-04-17 00:32:41
568,Sakakah,SA,29.9697,40.2064,65.77,20,0,7.72,clear sky,2022-04-17 00:32:41
569,Sur,OM,22.5667,59.5289,86.25,38,47,5.3,scattered clouds,2022-04-17 00:32:41
570,Jining,CN,35.405,116.5814,57.97,32,100,7.36,overcast clouds,2022-04-17 00:32:42
571,Oyem,GA,1.5995,11.5793,67.62,99,22,2.26,light rain,2022-04-17 00:32:42
572,Luanda,AO,-8.8368,13.2343,78.8,89,75,8.05,broken clouds,2022-04-17 00:29:22
573,Dingle,PH,10.9995,122.6711,82.98,75,100,8.23,overcast clouds,2022-04-17 00:32:42
574,Santa Cruz,BO,-17.8,-63.1667,69.26,64,75,11.5,broken clouds,2022-04-17 00:30:13
575,Lomovka,RU,53.9194,58.3672,28.6,90,19,1.52,few clouds,2022-04-17 00:32:43
576,Jieshi,CN,22.8134,115.8257,67.95,76,100,16.55,overcast clouds,2022-04-17 00:32:43
577,Ishigaki,JP,24.3448,124.1572,71.73,73,75,12.66,broken clouds,2022-04-17 00:32:44
578,Leshukonskoye,RU,64.8989,45.7622,25.27,96,100,6.15,overcast clouds,2022-04-17 00:30:08
579,Lac Du Bonnet,CA,50.2536,-96.0612,19.99,95,98,3.22,overcast clouds,2022-04-17 00:32:44
580,Marystown,CA,47.1666,-55.1483,44.37,57,100,19.62,overcast clouds,2022-04-17 00:32:44
581,Denia,ES,38.8408,0.1057,65.8,70,0,3.0,clear sky,2022-04-17 00:32:45
582,Biasca,CH,46.3597,8.9697,51.35,66,14,6.33,few clouds,2022-04-17 00:32:45
583,Haapiti,PF,-17.5667,-149.8667,87.53,69,0,8.9,light rain,2022-04-17 00:32:45
584,Krasnoye,UA,49.9145,24.6134,29.98,95,12,6.96,few clouds,2022-04-17 00:32:46
585,Noumea,NC,-22.2763,166.4572,82.99,99,0,11.36,clear sky,2022-04-17 00:32:46
586,Havre-Saint-Pierre,CA,50.2334,-63.5986,35.6,80,0,11.5,clear sky,2022-04-17 00:32:46
587,Praia Da Vitoria,PT,38.7333,-27.0667,59.25,88,40,9.53,scattered clouds,2022-04-17 00:32:47
588,Kushima,JP,31.4583,131.2333,67.01,48,4,1.3,clear sky,2022-04-17 00:32:47
589,Antofagasta,CL,-23.65,-70.4,60.4,84,61,5.75,broken clouds,2022-04-17 00:32:47
590,Kangasala,FI,61.4638,24.076,28.98,95,62,3.29,broken clouds,2022-04-17 00:32:48
591,Yibin,CN,28.7667,104.6238,53.44,92,100,2.77,overcast clouds,2022-04-17 00:32:48
592,Hinton,CA,53.4001,-117.5857,31.68,65,100,5.3,overcast clouds,2022-04-17 00:32:48
593,Channel-Port Aux Basques,CA,47.5702,-59.1367,40.35,84,100,8.86,overcast clouds,2022-04-17 00:32:49
594,Lewistown,US,40.5992,-77.5714,49.41,90,75,14.97,broken clouds,2022-04-17 00:32:49
595,Roma,US,43.2128,-75.4557,41.38,87,100,3.96,overcast clouds,2022-04-17 00:32:50
596,Willowmore,ZA,-33.2926,23.4895,49.59,84,1,7.9,clear sky,2022-04-17 00:32:50
597,Glenwood Springs,US,39.5505,-107.3248,65.32,44,100,13.8,overcast clouds,2022-04-17 00:32:50
598,Thinadhoo,MV,0.5333,72.9333,83.39,68,93,8.72,overcast clouds,2022-04-17 00:30:11
599,Skjervoy,NO,70.0311,20.9714,41.0,87,100,31.05,overcast clouds,2022-04-17 00:32:51
600,Yatou,CN,37.15,122.3833,59.07,31,0,10.2,clear sky,2022-04-17 00:29:55
601,Bobcaygeon,CA,44.5462,-78.542,31.28,55,8,8.84,clear sky,2022-04-17 00:32:51
602,Bitung,ID,1.4451,125.1824,79.65,75,97,6.44,light rain,2022-04-17 00:32:52
603,Adrar,MR,20.5022,-10.0711,77.43,15,0,12.06,clear sky,2022-04-17 00:32:52
604,Kaeo,NZ,-35.1,173.7833,68.32,84,100,18.63,overcast clouds,2022-04-17 00:32:52
605,Nishihara,JP,26.1842,127.7558,67.28,64,100,9.22,overcast clouds,2022-04-17 00:32:53
606,Guozhen,CN,34.3659,107.359,49.51,77,100,3.96,light rain,2022-04-17 00:32:53
607,Chibuto,MZ,-24.6867,33.5306,69.84,95,94,7.05,moderate rain,2022-04-17 00:32:53
608,Stornoway,GB,58.2093,-6.3865,50.04,90,100,9.22,moderate rain,2022-04-17 00:32:54
609,Erzin,TR,36.9559,36.2,58.53,52,8,3.69,clear sky,2022-04-17 00:32:54
610,Elat,IL,29.5581,34.9482,69.64,26,0,4.61,clear sky,2022-04-17 00:32:54
611,Burgeo,CA,47.6167,-57.6152,39.24,82,100,9.78,overcast clouds,2022-04-17 00:32:55
612,Ust-Nera,RU,64.5667,143.2,19.44,83,100,2.08,overcast clouds,2022-04-17 00:32:55
613,Salumbar,IN,24.1333,74.05,78.76,42,0,3.85,clear sky,2022-04-17 00:32:56
614,Ondjiva,AO,-17.0667,15.7333,67.06,77,100,5.32,overcast clouds,2022-04-17 00:32:56
615,Ozernovskiy,RU,51.5,156.5167,34.12,60,100,8.14,overcast clouds,2022-04-17 00:32:56
616,Isla Mujeres,MX,21.2311,-86.731,82.45,76,0,9.78,clear sky,2022-04-17 00:32:57
617,Barcelos,PT,41.5388,-8.6151,57.92,91,91,1.45,overcast clouds,2022-04-17 00:32:57
618,Pochutla,MX,15.7432,-96.4661,86.83,62,9,7.23,clear sky,2022-04-17 00:32:57
619,The Valley,AI,18.217,-63.0578,79.11,77,25,24.7,scattered clouds,2022-04-17 00:32:58
620,Demerval Lobao,BR,-5.3583,-42.6764,76.41,93,100,1.92,overcast clouds,2022-04-17 00:32:58
621,San Cristobal,VE,7.7669,-72.225,75.38,97,100,3.78,overcast clouds,2022-04-17 00:32:58
622,Hobyo,SO,5.3505,48.5268,82.53,77,9,13.82,clear sky,2022-04-17 00:32:59
623,Marsa Matruh,EG,31.3525,27.2453,73.6,31,0,13.8,clear sky,2022-04-17 00:32:59
624,Bacolod,PH,10.6667,122.95,83.62,71,100,8.37,overcast clouds,2022-04-17 00:32:59
625,Loveland,US,40.3978,-105.075,57.94,28,0,9.22,clear sky,2022-04-17 00:31:09
626,Sao Mateus,BR,-18.7161,-39.8589,72.25,78,100,6.44,overcast clouds,2022-04-17 00:33:00
627,Kostomuksha,RU,64.571,30.5767,31.41,86,100,8.3,overcast clouds,2022-04-17 00:33:00
628,Bhadrachalam,IN,17.6667,80.8833,82.38,81,100,5.88,overcast clouds,2022-04-17 00:33:00
629,Ngaoundere,CM,7.3167,13.5833,72.82,65,82,3.04,light rain,2022-04-17 00:33:01
630,Samana,DO,19.2056,-69.3369,75.16,85,15,9.69,few clouds,2022-04-17 00:33:01
631,Maraa,BR,-1.8333,-65.3667,74.64,85,93,2.62,overcast clouds,2022-04-17 00:33:02
632,Moses Lake,US,47.1301,-119.2781,45.28,56,100,4.61,overcast clouds,2022-04-17 00:33:02
633,Rafai,CF,4.95,23.9167,69.13,96,65,2.55,broken clouds,2022-04-17 00:33:03
634,Saint-Joseph,RE,-21.3667,55.6167,75.58,77,21,10.76,few clouds,2022-04-17 00:33:03
635,San Luis,AR,-33.295,-66.3356,60.39,38,10,9.53,clear sky,2022-04-17 00:31:57
636,Pimentel,PE,-6.8367,-79.9342,66.61,85,36,13.58,scattered clouds,2022-04-17 00:33:04
637,Mahanoro,MG,-19.9,48.8,72.3,92,17,4.63,few clouds,2022-04-17 00:33:04
638,Ampanihy,MG,-24.7,44.75,69.35,96,25,3.89,scattered clouds,2022-04-17 00:33:04
639,Grafton,US,42.207,-71.6856,51.82,83,100,11.5,overcast clouds,2022-04-17 00:33:05
640,Kavaratti,IN,10.5669,72.642,83.88,72,40,5.88,scattered clouds,2022-04-17 00:33:05
641,Verkhoyansk,RU,67.5447,133.385,14.52,83,100,3.29,overcast clouds,2022-04-17 00:31:21
642,Ambon,ID,-3.6954,128.1814,86.14,74,20,6.91,few clouds,2022-04-17 00:33:06
643,Poiana Stampei,RO,47.3167,25.1333,30.04,86,100,5.46,snow,2022-04-17 00:33:06
644,Secaucus,US,40.7967,-74.0553,56.32,65,100,20.71,light rain,2022-04-17 00:33:07
645,Belmonte,BR,-15.8631,-38.8828,76.75,85,100,11.68,light rain,2022-04-17 00:33:07
646,Verkhnyaya Toyma,RU,62.2349,44.9985,21.31,98,23,2.01,few clouds,2022-04-17 00:33:07
647,Port Moresby,PG,-9.4431,147.1797,85.42,66,40,5.75,haze,2022-04-17 00:33:08
648,Sola,VU,-13.8833,167.55,88.47,74,20,4.61,few clouds,2022-04-17 00:33:08
649,Dicabisagan,PH,17.0818,122.4157,79.68,79,25,7.27,scattered clouds,2022-04-17 00:33:09
650,Mazatlan,MX,23.2167,-106.4167,87.76,20,75,17.27,broken clouds,2022-04-17 00:31:31
651,Ndele,CF,8.4109,20.6473,78.22,56,1,4.94,clear sky,2022-04-17 00:33:09
652,Las Tunas,CU,20.9617,-76.9511,71.04,88,100,4.18,overcast clouds,2022-04-17 00:33:10
653,Gusau,NG,12.1628,6.6614,86.05,40,100,1.63,overcast clouds,2022-04-17 00:33:10
654,Kikwit,CD,-5.041,18.8162,72.84,90,100,1.7,overcast clouds,2022-04-17 00:33:11
655,Thayetmyo,MM,19.3167,95.1833,85.44,62,97,5.73,overcast clouds,2022-04-17 00:33:11
656,Morristown,US,36.214,-83.2949,66.9,72,0,3.44,clear sky,2022-04-17 00:30:15
657,Pangai,TO,-19.8,-174.35,84.31,70,75,10.36,broken clouds,2022-04-17 00:33:11
658,Rosetta,EG,31.4044,30.4164,63.88,59,4,14.81,clear sky,2022-04-17 00:33:12
659,Deloraine,AU,-41.5333,146.6667,67.15,21,100,1.99,overcast clouds,2022-04-17 00:33:12
660,Qaqortoq,GL,60.7167,-46.0333,27.25,88,7,4.32,clear sky,2022-04-17 00:33:13
661,Camacha,PT,33.0833,-16.3333,60.22,82,20,11.5,few clouds,2022-04-17 00:31:55
662,Flinders,AU,-34.5833,150.8552,75.06,65,3,10.0,clear sky,2022-04-17 00:33:13
663,Siilinjarvi,FI,63.0833,27.6667,26.62,80,0,3.44,clear sky,2022-04-17 00:33:14
664,Walvis Bay,NA,-22.9575,14.5053,55.09,100,6,3.44,clear sky,2022-04-17 00:32:36
665,Angoche,MZ,-16.2325,39.9086,78.19,88,18,7.05,light rain,2022-04-17 00:33:14
666,Sidi Ali,DZ,36.0998,0.4206,56.21,66,3,4.7,clear sky,2022-04-17 00:33:15
667,Windsor,CA,42.3001,-83.0165,41.11,62,75,16.11,broken clouds,2022-04-17 00:31:24
668,Kuytun,RU,54.3419,101.5036,47.98,60,41,6.06,scattered clouds,2022-04-17 00:33:15
669,Muros,ES,42.7762,-9.0603,54.68,89,92,6.82,overcast clouds,2022-04-17 00:33:16
670,Natal,BR,-5.795,-35.2094,81.25,89,20,6.91,few clouds,2022-04-17 00:32:33
671,Saint-Augustin,CA,51.226,-58.6502,34.92,91,98,13.11,overcast clouds,2022-04-17 00:33:16
672,Tarko-Sale,RU,64.9225,77.785,13.57,92,100,15.97,overcast clouds,2022-04-17 00:32:07
673,Linjiang,CN,41.8069,126.9078,56.26,35,13,5.61,few clouds,2022-04-17 00:33:17
674,Itoman,JP,26.1247,127.6694,68.02,62,75,9.22,broken clouds,2022-04-17 00:33:17
675,Mooresville,US,35.5849,-80.8101,69.19,72,100,4.88,overcast clouds,2022-04-17 00:33:17
676,Puerto Carreno,CO,6.189,-67.4859,81.16,69,100,6.26,overcast clouds,2022-04-17 00:33:18
677,Chimoio,MZ,-19.1164,33.4833,66.06,100,75,3.65,light rain,2022-04-17 00:33:18
678,Vestmanna,FO,62.1564,-7.1664,45.52,100,100,17.27,moderate rain,2022-04-17 00:33:18
679,Omoljica,RS,44.7606,20.7281,43.02,76,100,12.15,overcast clouds,2022-04-17 00:33:19
680,Alofi,NU,-19.0595,-169.9187,87.69,66,31,6.91,scattered clouds,2022-04-17 00:33:19
681,Broome,US,42.2506,-75.833,42.89,81,100,1.01,overcast clouds,2022-04-17 00:33:19
682,Lucapa,AO,-8.4192,20.7447,65.61,96,98,2.55,overcast clouds,2022-04-17 00:33:20
683,Kirakira,SB,-10.4544,161.9205,85.86,62,89,5.68,overcast clouds,2022-04-17 00:32:35
684,Gorebridge,GB,55.8459,-3.0456,51.96,88,100,7.29,overcast clouds,2022-04-17 00:33:20
685,Tommot,RU,58.9564,126.2925,31.03,69,100,2.53,overcast clouds,2022-04-17 00:33:21
